"Exception","animations/iwp-packaged/Charged Particle Motion/pitch1-para.iwp","Error: Undefined symbol ar in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/spring_work-02.iwp","Error: Scope contains an illegal symbol, "end" is a reserved keyword in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/leaf.iwp","502","0","0","1","1","2505","1002"
"Exception","animations/winters-ncssm-2009/vector06.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/emission-01.iwp","Error: Undefined symbol rand in <eval> at line number 27 at column number 47762"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/velocity03.iwp","202","1","4","1","1","1407","0"
"Exception","animations/winters-ncssm-2009/refraction-in-box-2.iwp","iwp5:851 Compiled vars are not finite in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/doppler3.iwp","52","1","1","1","1","3519","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/rot-kin-01.iwp","402","0","0","1","1","5213","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/efield-plot-02d.iwp","1001","1","4","1","1","19000","0"
"Exception","animations/winters-ncssm-2009/coulombslaw01.iwp","iwp5:851 Compiled vars are not finite in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/gravitation-01c.iwp","1001","1","8","1","1","14000","0"
"Exception","animations/winters-ncssm-2009/relative-velocity-02.iwp","TypeError: Unexpected type of argument in function add (expected: number or Complex or BigNumber or Fraction or Unit, actual: undefined, index: 0) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/stopblock01.iwp","Error: Undefined symbol tf in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/2-source-inter.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/tan_atan.iwp","Missing Variable or Circular Dependecy Detected: 
tanx requires 'tan.xdisp'
atanx requires 'atan.xdisp'
tanatanx requires 'tan.xdisp'
atantanx requires 'atan.xdisp'"
"Exception","animations/winters-ncssm-2009/em-ratio.iwp","TypeError: Unexpected type of argument in function multiplyScalar (expected: number or Complex or BigNumber or Fraction or Unit, actual: undefined, index: 1) in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/spring-motion.iwp","1001","1000","32980","1","1","19000","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/em-ratio-1d.iwp","202","200","1120","1","1","2613","402"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/e-field-cockrell.iwp","102","0","0","1","1","4242","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/torque-disc-01b.iwp","202","1","6","1","1","3819","603"
"Exception","animations/winters-ncssm-2009/ray-refraction-4e.iwp","null"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/shm-xv-plot.iwp","1001","1","3","1","1","5000","0"
"Exception","animations/winters-ncssm-2009/fluid-statics-06b.iwp","Error: Undefined symbol height in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/relative_velocity_01.iwp","202","1","5","1","1","3819","603"
"Exception","animations/winters-ncssm-2009/pendulum_euler_2_working.iwp","TypeError: Unexpected type of argument in function pow (expected: number or Complex or BigNumber or Fraction or Unit or Array or Matrix, actual: undefined, index: 0) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/gs-refraction-01.iwp","null"
"Exception","animations/winters-ncssm-2009/energy-plane-01.iwp","Error: Undefined symbol KE in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/collision-explosion-02b.iwp","TypeError: Unexpected type of argument in function subtract (expected: Array or Matrix, actual: number, index: 1) in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/total-wave-applet-2.iwp","402","400","131368","1","1","65363","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/gravitation-05.iwp","1001","448","2508","1","190","8110","0"
"Exception","animations/winters-ncssm-2009/relativity-01.iwp","ReferenceError: "document" is not defined in <eval> at line number 1062"
"Exception","animations/winters-ncssm-2009/spring-motion-2-variable-cannon.iwp","TypeError: Unexpected type of argument in function subtract (expected: Array or Matrix, actual: number, index: 1) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/elastic-collision-1.iwp","TypeError: Unexpected type of argument in function subtract (expected: Array or Matrix, actual: number, index: 1) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/v1_euler_2.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/mirror-concave-ray-tracing-01.iwp","1001","0","0","1","1","29000","3000"
"Exception","animations/winters-ncssm-2009/velocity04b.iwp","Error: Undefined symbol y in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/concept_wedge.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/air-wedge-1.iwp","Unexpected Inner condition, was type: {"0":{"x":975,"y":0},"1":{"x":1000,"y":50},"2":{"x":1025,"y":0}}"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/trav-wave-2.iwp","502","1","13","1","1","14529","0"
"Exception","animations/winters-ncssm-2009/orbit2_2.iwp","null"
"Exception","animations/winters-ncssm-2009/satellites.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"Exception","animations/winters-ncssm-2009/energy-fall-01.iwp","Error: Undefined symbol KE in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/rot-kin-02.iwp","402","1","12","1","1","8421","0"
"Exception","animations/winters-ncssm-2009/magforce-02.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/prism-6b.iwp","Unexpected Inner condition, was type: {"0":{"x":0,"y":0},"1":{"x":0,"y":4},"2":{"x":3.464101615137755,"y":1.9999999999999998}}"
"Exception","animations/winters-ncssm-2009/absorption-01.iwp","Error: Undefined symbol flash in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/slot-view-02.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/fallcompare-template.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/friction01c.iwp","102","100","2600","1","1","2121","1212"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/lissajous-figures-2.iwp","1001","1","2","1","1","11000","0"
"Exception","animations/winters-ncssm-2009/line_of_sight.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/travwave-jc-01.iwp","1001","999","129703","1","1","85000","0"
"Exception","animations/winters-ncssm-2009/collision-elastic-4.iwp","TypeError: Unexpected type of argument in function subtract (expected: Array or Matrix, actual: number, index: 1) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/em-ratio-3.iwp","null"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/fluid-dynamics-torricelli-02.iwp","1001","1","17","1","1","43000","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/cpchall05.iwp","1001","805","805","1","1","5000","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/em-ratio-2d.iwp","202","201","2836","1","1","4221","201"
"Exception","animations/winters-ncssm-2009/work-01.iwp","ReferenceError: "document" is not defined in <eval> at line number 1062"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/intersection_2lines.iwp","102","0","0","1","1","1313","202"
"Exception","animations/winters-ncssm-2009/eforce01.iwp","null"
"Exception","animations/winters-ncssm-2009/vertical-spring-02.iwp","TypeError: Unexpected type of argument in function subtract (expected: Array or Matrix, actual: number, index: 1) in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/collision2d-wall-02.iwp","202","1","6","1","1","2211","402"
"Exception","animations/winters-ncssm-2009/fallfree1_2.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"Exception","animations/winters-ncssm-2009/projectile-compare-1.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/lens-ray-tracing-01.iwp","1001","0","0","1","1","27000","5000"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/compton-wave.iwp","1001","992","10698","1","1","19000","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/velocity-from-position.iwp","27","1","8","1","1","286","104"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/empath5.iwp","1001","978","1868","1","1","5000","2000"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/finalke-03.iwp","402","1","12","1","1","11629","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/velocity05.iwp","202","1","2","1","1","1005","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/equi-torques-02.iwp","60","1","1","1","1","1357","354"
"Exception","animations/winters-ncssm-2009/relativity-star-trek-revision.iwp","Error: Undefined symbol rand in <eval> at line number 27 at column number 47762"
"Exception","animations/winters-ncssm-2009/gas-laws-piston-01.iwp","TypeError: Unexpected type of argument in function add (expected: number or Complex or BigNumber or Fraction or Unit, actual: undefined, index: 0) in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/hookeslaw03b.iwp","502","1","5","1","1","13527","1503"
"Exception","animations/winters-ncssm-2009/ray-refraction-3g.iwp","null"
"Exception","animations/winters-ncssm-2009/satellites3.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"Exception","animations/winters-ncssm-2009/pendulum03.iwp","TypeError: Unexpected type of argument in function pow (expected: number or Complex or BigNumber or Fraction or Unit or Array or Matrix, actual: undefined, index: 0) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/stirling-animation-02b.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/projectile-template.iwp","Unexpected Inner condition, was type: {"0":{"x":-15,"y":102.5},"1":{"x":0,"y":102.5},"2":{"x":0,"y":97.5},"3":{"x":-15,"y":97.5}}"
"Exception","animations/winters-ncssm-2009/dome_1.iwp","Missing Variable or Circular Dependecy Detected: 
boy2 requires 'radians'
ar requires 'boy.xvel'
angle requires 'boy.ydisp'
boy requires 'angle.value'"
"Exception","animations/winters-ncssm-2009/vectortest6.iwp","Missing Variable or Circular Dependecy Detected: 
pxb requires 'Blue.xdisp'
vxb requires 'Blue.xvel'
axb requires 'Blue.xaccel'"
"Exception","animations/winters-ncssm-2009/v1_402.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/dartgun-quiz.iwp","102","1","3","1","1","1313","0"
"Exception","animations/winters-ncssm-2009/spring-circle-analogy.iwp","TypeError: Unexpected type of argument in function subtract (expected: Array or Matrix, actual: undefined, index: 1) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/spring_work-03.iwp","Error: Undefined symbol p in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/slot-view-01b.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/turntable05.iwp","1001","1","2","1","524","5247","0"
"Exception","animations/winters-ncssm-2009/globalcrossing-bk.iwp","iwp5:851 Compiled vars are not finite in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/step.iwp","1001","1","1","1","1","5000","0"
"Exception","animations/winters-ncssm-2009/bppb5.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"Exception","animations/winters-ncssm-2009/cons_force.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/energy-pulley-01b.iwp","Unexpected Inner condition, was type: {"0":{"x":0,"y":-2},"1":{"x":8,"y":-2},"2":{"x":8,"y":3.1547005383792515},"3":{"x":0,"y":7.773502691896257}}"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/equiforce-03.iwp","12","0","0","1","1","110","143"
"Exception","animations/winters-ncssm-2009/ray-refraction-3c.iwp","null"
"Exception","animations/winters-ncssm-2009/magforce-06.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/L00-4.iwp","ReferenceError: "document" is not defined in <eval> at line number 1062"
"Exception","animations/winters-ncssm-2009/equilibrium-02.iwp","iwp5:851 Compiled vars are not finite in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/projectile_drag.iwp","Missing Variable or Circular Dependecy Detected: 
dvy requires 'S.yvel'
dvx requires 'S.xvel'
S requires 'dvx'
v requires 'S.xvel'"
"Exception","animations/winters-ncssm-2009/vertical-spring-analysis-2.iwp","Error: Scope contains an illegal symbol, "end" is a reserved keyword in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/gas-laws-balloon-01.iwp","Unexpected Inner condition, was type: {"0":{"x":0.3,"y":0.3},"1":{"x":-0.3,"y":0.3},"2":{"x":0,"y":0}}"
"Exception","animations/winters-ncssm-2009/plates1_3.iwp","Unexpected Inner condition, was type: {"0":{"x":0,"y":4},"1":{"x":0,"y":4.5},"2":{"x":4,"y":4.5},"3":{"x":4,"y":4}}"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/planetary-system-retrograde-mars.iwp","1001","1","4","1","1","9000","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/point-interference-03.iwp","1001","1","10","1","907","3478","940"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/fluid-statics-07.iwp","1001","1","1","1","1","15000","1000"
"Exception","animations/winters-ncssm-2009/magforce-03.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/collision-inelastic-06.iwp","TypeError: Unexpected type of argument in function subtract (expected: Array or Matrix, actual: number, index: 1) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/peffect-04.iwp","Error: Undefined symbol rand in <eval> at line number 27 at column number 47762"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/cptemplate.iwp","1001","1000","11947","1","1","6000","3000"
"Exception","animations/winters-ncssm-2009/mirror-plane-ray-tracing-01.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/total-wave-applet.iwp","1001","999","149760","1","1","87000","0"
"Exception","animations/winters-ncssm-2009/pulse-superposition-destructive.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/air-wedge-3.iwp","Unexpected Inner condition, was type: {"0":{"x":975,"y":0},"1":{"x":1000,"y":23.3},"2":{"x":1025,"y":0}}"
"Exception","animations/winters-ncssm-2009/vector04.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/spring_scale.iwp","ReferenceError: "document" is not defined in <eval> at line number 1062"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/rot-kin-04.iwp","402","1","18","1","1","10025","0"
"Exception","animations/winters-ncssm-2009/bppb3.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"Exception","animations/winters-ncssm-2009/bfield_2.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/damped-SHM-template.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/emtube.iwp","null"
"Exception","animations/winters-ncssm-2009/collision-elastic-2b.iwp","TypeError: Unexpected type of argument in function subtract (expected: Array or Matrix, actual: number, index: 1) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/emission-02.iwp","Error: Undefined symbol rand in <eval> at line number 27 at column number 47762"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/projectiletemplate4.iwp","1001","999","1999","1","1","15000","0"
"Exception","animations/winters-ncssm-2009/lenzlaw-02b.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"Exception","animations/winters-ncssm-2009/dvat-01.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/cpchall04.iwp","1001","0","0","1","1","5000","2000"
"Exception","animations/winters-ncssm-2009/race-template-2.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"Exception","animations/winters-ncssm-2009/collision-inelastic-01b.iwp","TypeError: Unexpected type of argument in function subtract (expected: Array or Matrix, actual: number, index: 1) in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/editedParaCars.iwp","TypeError: Cannot read property "@attributes" from undefined in <eval> at line number 981"
"Exception","animations/winters-ncssm-2009/right_hand_rule.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/doppler3line.iwp","52","1","1","1","1","3621","0"
"Exception","animations/winters-ncssm-2009/vector02.iwp","iwp6:1387> Unable to handle output with typeof: undefined in <eval> at line number 1468 at column number 7"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/cp-efield-02.iwp","402","1","4","1","1","3609","1203"
"Exception","animations/winters-ncssm-2009/energy-fall-04.iwp","Error: Undefined symbol KE in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/energy-spring-2.iwp","Error: Undefined symbol p in <eval> at line number 707 at column number 12"
"Exception","animations/winters-ncssm-2009/thin-film-jc-02.iwp","ReferenceError: "document" is not defined in <eval> at line number 1062"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/turntable06.iwp","502","1","4","1","1","6513","0"
"Exception","animations/winters-ncssm-2009/pitch1_eulers.iwp","vec.value (in Q X)"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/thin-film.iwp","802","791","6224","1","1","12015","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/efield-lines-01.iwp","1001","1000","1000","1","1","9000","2000"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/fluid-dynamics-variable-pipe-01b.iwp","402","7","196","1","1","18847","1203"
"Exception","animations/winters-ncssm-2009/pendulum_euler_2.iwp","TypeError: Unexpected type of argument in function pow (expected: number or Complex or BigNumber or Fraction or Unit or Array or Matrix, actual: undefined, index: 0) in <eval> at line number 707 at column number 12"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/relative_velocity_02.iwp","202","1","2","1","1","1809","402"
"Exception","animations/winters-ncssm-2009/prism-7.iwp","Unexpected Inner condition, was type: {"0":{"x":0,"y":0},"1":{"x":0,"y":4},"2":{"x":3.464101615137755,"y":1.9999999999999998}}"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/rose4.iwp","1001","999","5996","1","1","8000","1000"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/vperp3.iwp","1001","0","0","1","1","5000","2000"
"Exception","animations/winters-ncssm-2009/projectile-template-2.iwp","Unexpected Inner condition, was type: {"0":{"x":-15,"y":102.5},"1":{"x":0,"y":102.5},"2":{"x":0,"y":97.5},"3":{"x":-15,"y":97.5}}"
"Exception","animations/winters-ncssm-2009/plates1_4_brian.iwp","Unexpected Inner condition, was type: {"0":{"x":0,"y":4},"1":{"x":0,"y":4.5},"2":{"x":4,"y":4.5},"3":{"x":4,"y":4}}"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/cockrelljIWPworkservice.iwp","102","1","3","1","1","707","0"
"result","path","totalFrames","framesWithDifferences","totalDifferences","framesWithLeftMissing","framesWithRightMissing","totalLeftMissing","totalRightMissing"
"Complete","animations/winters-ncssm-2009/auto-impulse-3.iwp","202","43","55","1","1","6633","0"
